urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,wave,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
1,6,1,1,2,-1,1,0,1,1,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0.14285714285714285,0.14285714285714285,1.0,2,0.2857142857142857,49.0,0.0,99.0,0.0,0.0,99.0,99.0,-1.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,1,1,2,11,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0.16666666666666666,0.0,0.0,2,0.16666666666666666,50.0,1.0,2000.0,0.0,0.0,1000.0,200.0,200.0,50.0,50.0,200.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4000.0,3.0,0,0
1,4,1,1,2,16,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0.2,0.0,0.0,2,-1.0,50.0,-1.0,1400.0,0.0,0.0,1500.0,350.0,0.0,200.0,150.0,5500.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,300000.0,0.0,19000.0,0.0,1.0,1,0
1,5,1,1,2,14,1,0,1,1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,3,-1.0,51.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.0,0.0,8.0,9000.0,0.0,2100.0,0.0,0.0,0,0
0,1,0,-1,3,16,0,0,1,1,1,0,3,1,1,-1,1,1,0,0,-1,0,0,1,0.0,0.0,-1.0,2,0.0,26.0,0.0,0.0,1.0,1.0,1750.0,100.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,3,-1,0,0,1,1,1,0,2,1,1,0,1,0,1,0,0,0,0,-1,0.0,0.0,0.0,2,0.0,26.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,6,0,-1,8,7,0,0,1,1,1,0,3,0,0,-1,0,0,0,0,-1,0,1,1,0.42857142857142855,0.2857142857142857,-1.0,1,0.42857142857142855,35.0,0.0,0.0,0.0,0.0,2000.0,400.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,0,-1,8,-1,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0.375,0.375,0.0,1,0.375,35.0,0.0,0.0,0.0,0.0,250.0,50.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,0,2,15,1,0,1,1,1,0,3,0,1,-1,1,0,0,0,-1,0,0,2,0.5,0.16666666666666666,-1.0,1,0.5,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,140.0,4500.0,100.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,0,2,-1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0.5,0.16666666666666666,0.0,1,0.5,37.0,0.0,0.0,1.0,0.0,150.0,0.0,20.0,50.0,20.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,8,0,-1,3,16,0,1,0,0,0,0,3,0,0,-1,0,0,0,0,-1,0,1,1,0.6666666666666666,0.0,-1.0,1,0.6666666666666666,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
0,8,0,-1,3,-1,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,25.0,0.0,0.0,0.0,0.0,500.0,200.0,0.0,100.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,8,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5555555555555556,0.1111111111111111,0.0,2,0.6666666666666666,25.0,0.0,99.0,0.0,0.0,99.0,99.0,-1.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,9,0,-1,3,7,1,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0.6,0.1,0.0,2,0.7,25.0,0.0,5000.0,3.0,1.0,3600.0,1000.0,650.0,230.0,2000.0,0.0,1400.0,250.0,3000.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,2300.0,0.0,0,0
0,8,0,-1,3,7,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,2,0.6666666666666666,25.0,-1.0,1500.0,0.0,0.0,500.0,100.0,100.0,50.0,50.0,100.0,200.0,100.0,300.0,0.0,0.0,0.0,0.0,5.0,2500.0,0.0,1500.0,7500.0,9.0,0,0
0,2,0,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1.6666666666666667,0.3333333333333333,0.0,1,-1.0,25.0,-1.0,1000.0,0.0,0.0,650.0,400.0,0.0,150.0,250.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0,0.0,4500.0,0.0,3.0,-1,0
0,2,0,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1.6666666666666667,0.3333333333333333,0.0,1,-1.0,25.0,-1.0,800.0,0.0,0.0,1200.0,400.0,0.0,250.0,150.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13500.0,0.0,3750.0,0.0,3.0,0,0
0,2,0,1,5,5,0,1,0,0,0,0,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,4,-1.0,27.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,8.0,40000.0,0.0,40000.0,0.0,0.0,0,0
0,7,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,0.125,0.0,1,0.5,29.0,1.0,2000.0,0.0,0.0,500.0,200.0,100.0,200.0,50.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,2.0,4200.0,0.0,2100.0,4000.0,2.0,0,0
0,7,1,-1,3,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.625,0.0,0.0,1,0.625,29.0,0.0,99.0,1.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,1,-1,7,7,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0.625,0.0,0.0,3,0.625,29.0,0.0,300.0,3.0,0.0,600.0,0.0,150.0,650.0,200.0,0.0,150.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,1,-1,3,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.3333333333333333,0.3333333333333333,0.0,2,-1.0,29.0,0.0,2000.0,0.0,0.0,1000.0,100.0,100.0,50.0,50.0,200.0,100.0,100.0,300.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,2,0,-1,2,11,0,0,1,1,0,0,3,0,0,-1,0,0,0,0,-1,0,0,1,0.0,0.6666666666666666,-1.0,1,0.0,32.0,0.0,0.0,0.0,0.0,1000.0,500.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,0,-1,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,1.0,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,0,1,2,14,1,0,0,1,0,0,3,0,1,-1,1,0,0,0,-1,0,0,-1,0.0,0.0,-1.0,1,0.0,38.0,0.0,0.0,3.0,0.0,1000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,1,1,2,-1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0.25,0.0,0.0,1,0.25,38.0,0.0,2000.0,0.0,0.0,150.0,50.0,-1.0,280.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,2,1,1,8,7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.3333333333333333,0.0,0.0,2,-1.0,38.0,0.0,1600.0,0.0,0.0,610.0,0.0,550.0,0.0,400.0,600.0,200.0,350.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,8,1,-1,3,11,0,1,0,0,0,0,3,1,0,-1,0,0,0,0,-1,0,0,-1,0.5555555555555556,0.3333333333333333,-1.0,1,0.5555555555555556,27.0,0.0,0.0,0.0,0.0,800.0,200.0,0.0,50.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,1,-1,3,-1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0.5,0.25,0.0,1,0.75,27.0,0.0,0.0,0.0,0.0,500.0,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,6,1,-1,3,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0.42857142857142855,0.2857142857142857,0.0,2,0.7142857142857143,28.0,0.0,0.0,0.0,0.0,1200.0,80.0,0.0,200.0,80.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,6,1,-1,3,7,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0.42857142857142855,0.2857142857142857,0.0,1,0.7142857142857143,28.0,0.0,300.0,0.0,0.0,500.0,200.0,0.0,200.0,150.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.5,1.0,0.0,1,-1.0,28.0,1.0,4000.0,0.0,0.0,2500.0,200.0,200.0,50.0,50.0,300.0,200.0,200.0,300.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.0,1500.0,3000.0,2.0,-1,0
0,1,1,-1,3,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1.5,1.0,0.0,1,-1.0,29.0,-1.0,2000.0,0.0,0.0,700.0,100.0,100.0,50.0,50.0,200.0,200.0,100.0,500.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,6,1,0,3,16,0,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,29.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
1,10,1,1,2,11,1,1,0,0,0,0,1,1,0,-1,1,0,0,0,-1,0,0,1,0.6363636363636364,0.0,-1.0,1,0.6363636363636364,18.0,0.0,0.0,2.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1,7,0,1,2,-1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.5,0.0,0.0,1,0.5,18.0,0.0,99.0,0.0,0.0,99.0,99.0,-1.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,0,1,2,11,1,1,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0,1,1.0,0.0,0.0,5,-1.0,19.0,0.0,0.0,0.0,0.0,2300.0,1000.0,500.0,600.0,200.0,1200.0,150.0,500.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
1,3,0,1,2,14,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1.0,0.0,0.0,4,-1.0,20.0,0.0,0.0,0.0,0.0,3400.0,1200.0,0.0,1000.0,300.0,15000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
1,7,1,1,2,11,1,1,0,0,0,0,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,-1.0,-1.0,1.0,3,-1.0,21.0,0.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,3,9,0,0,0,1,1,0,3,0,1,-1,1,0,1,0,-1,0,0,1,0.5,0.0,-1.0,1,0.5,31.0,0.0,0.0,3.0,3.0,600.0,300.0,0.0,20.0,50.0,0.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,3,-1,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,31.0,0.0,99.0,1.0,0.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,99.0,99.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,3,-1,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,31.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0,50.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,0,-1,2,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25,0.0,2.0,2,0.25,31.0,0.0,1500.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,1,1,2,11,1,0,0,1,1,0,3,0,1,-1,1,0,0,0,-1,0,1,2,0.3333333333333333,0.0,-1.0,1,0.3333333333333333,18.0,0.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,1,1,2,-1,1,0,0,1,1,0,3,0,1,1,1,0,1,0,1,0,0,1,0.3333333333333333,0.0,0.0,2,0.3333333333333333,43.0,0.0,0.0,0.0,0.0,700.0,100.0,-1.0,150.0,70.0,0.0,0.0,100.0,0.0,7.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,1,1,2,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.0,0.0,1,0.3333333333333333,43.0,0.0,3500.0,0.0,0.0,200.0,100.0,100.0,280.0,150.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,1,1,2,11,1,0,0,1,1,0,3,0,0,0,1,1,0,1,1,0,0,1,0.3333333333333333,0.0,0.0,2,0.3333333333333333,43.0,1.0,0.0,0.0,0.0,680.0,300.0,0.0,0.0,100.0,8000.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10300.0,6.0,0,0
1,3,1,1,5,6,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0.5,0.0,0.0,3,-1.0,44.0,-1.0,2500.0,0.0,0.0,200.0,200.0,200.0,200.0,100.0,100.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,7.0,50000.0,408.0,50000.0,0.0,5.0,1,0
1,5,1,1,2,15,1,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,44.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,5000.0,0.0,1500.0,0.0,0.0,0,0
0,7,0,-1,-1,16,0,1,0,0,0,0,3,0,1,-1,1,0,0,0,-1,0,0,1,0.625,0.0,-1.0,1,0.625,68.0,0.0,2.0,1.0,0.0,500.0,100.0,99.0,10.0,50.0,99.0,250.0,50.0,500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,0.0,1.0,1,0.5,68.0,0.0,99.0,0.0,0.0,99.0,99.0,-1.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.6666666666666667,0.0,0.0,1,-1.0,68.0,0.0,3000.0,0.0,0.0,1800.0,100.0,100.0,50.0,50.0,200.0,200.0,200.0,300.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0
0,2,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.0,0.0,0.0,1,-1.0,68.0,0.0,2000.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,200.0,200.0,200.0,300.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,11,1,-1,3,-1,1,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0.6666666666666666,0.08333333333333333,0.0,1,0.6666666666666666,40.0,0.0,0.0,0.0,0.0,600.0,200.0,0.0,100.0,100.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,8,0,-1,3,7,0,0,0,1,1,0,3,0,1,-1,1,0,0,0,-1,0,0,-1,0.5555555555555556,0.2222222222222222,-1.0,2,0.5555555555555556,47.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,8,1,-1,3,-1,0,0,0,1,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0.3333333333333333,0.1111111111111111,0.0,5,0.4444444444444444,27.0,-1.0,0.0,4.0,4.0,0.0,0.0,-1.0,0.0,100.0,0.0,0.0,200.0,0.0,4.0,3.0,2.0,1.0,3.0,7000.0,2.0,2500.0,0.0,1.0,0,0
0,8,1,-1,3,11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.1111111111111111,0.0,1,0.4444444444444444,27.0,-1.0,2500.0,0.0,0.0,280.0,120.0,100.0,380.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0
0,5,1,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0.16666666666666666,1.0,1,-1.0,27.0,-1.0,3000.0,0.0,0.0,1500.0,200.0,200.0,50.0,50.0,200.0,300.0,100.0,400.0,0.0,0.0,0.0,0.0,6.0,7000.0,0.0,4500.0,2500.0,6.0,-1,0
0,5,1,-1,3,5,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.5,0.16666666666666666,0.0,1,-1.0,54.0,-1.0,2000.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,100.0,100.0,200.0,600.0,0.0,0.0,0.0,0.0,7.0,10000.0,0.0,5000.0,3000.0,6.0,1,0
0,9,1,0,3,16,1,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,55.0,-1.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,0,-1,3,7,0,0,1,1,1,0,3,0,0,-1,0,0,1,0,-1,0,0,1,0.375,0.375,-1.0,1,0.375,28.0,0.0,0.0,0.0,0.0,2500.0,250.0,0.0,50.0,150.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,0,-1,3,-1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.5,0.25,0.0,2,0.75,28.0,0.0,0.0,4.0,2.0,0.0,100.0,-1.0,100.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,0,-1,3,1,0,0,1,1,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0.5,0.25,0.0,2,0.75,33.0,0.0,0.0,0.0,0.0,1120.0,100.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,0,-1,3,7,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,1,0.5,0.25,0.0,2,0.75,33.0,0.0,0.0,3.0,0.0,500.0,1200.0,680.0,900.0,0.0,450.0,700.0,0.0,2300.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3.0,0.0,0.0,3,-1.0,33.0,0.0,850.0,0.0,0.0,700.0,250.0,0.0,350.0,200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,1,0,-1,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,3.0,0.0,0.0,3,-1.0,34.0,1.0,800.0,0.0,0.0,900.0,300.0,0.0,250.0,150.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13500.0,0.0,3500.0,10000.0,1.0,0,0
0,7,0,1,0,15,1,0,1,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,4,-1.0,34.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,3.0,0.0,0.0,8.0,25000.0,0.0,14000.0,0.0,0.0,0,0
1,3,0,1,2,15,1,0,1,1,1,0,3,1,1,-1,1,0,0,0,-1,0,0,2,0.25,0.25,-1.0,1,0.25,23.0,1.0,0.0,2.0,0.0,800.0,50.0,0.0,0.0,200.0,0.0,0.0,300.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,0,1,2,-1,1,0,1,1,1,0,3,0,0,0,1,0,1,0,1,0,0,1,0.25,0.25,0.0,1,0.25,23.0,-1.0,0.0,0.0,0.0,1000.0,200.0,0.0,50.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,1,1,2,-1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0.5,0.0,1,0.5,23.0,-1.0,3500.0,0.0,0.0,250.0,0.0,-1.0,280.0,150.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,2,1,1,2,14,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,23.0,-1.0,99.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,99.0,2.0,0,0
1,2,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,24.0,-1.0,1000.0,0.0,0.0,500.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6000.0,6.0,0,0
1,0,1,1,2,7,1,0,1,1,1,0,3,1,1,1,1,0,1,0,1,0,0,1,1.0,1.0,0.0,1,-1.0,24.0,-1.0,380.0,0.0,0.0,400.0,250.0,0.0,100.0,100.0,1850.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0,0.0,2850.0,0.0,3.0,-1,0
1,0,1,1,2,14,1,0,1,1,1,0,3,0,1,1,1,1,0,0,1,0,0,1,1.0,1.0,0.0,1,-1.0,24.0,-1.0,0.0,0.0,0.0,700.0,200.0,0.0,0.0,100.0,0.0,400.0,300.0,0.0,0.0,0.0,0.0,0.0,7.0,8000.0,0.0,2000.0,0.0,6.0,0,0
1,2,1,1,2,11,1,0,1,1,1,0,-1,-1,0,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,25.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,0.0,0.0,8.0,5000.0,0.0,800.0,0.0,0.0,0,0
0,11,0,-1,3,7,0,0,1,1,1,0,3,0,1,-1,1,0,0,0,-1,0,0,-1,0.5,0.08333333333333333,-1.0,5,0.5,56.0,0.0,0.0,0.0,0.0,700.0,-1.0,0.0,0.0,100.0,0.0,30.0,0.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
